lot_area,over_qual,over_cond,age_home_at_sale,age_remodel_at_sale,tot_bsmt_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bed_abvgr,enc_porch,mon_sold,yr_sold,lot_area over_qual,lot_area over_cond,lot_area age_home_at_sale,lot_area age_remodel_at_sale,lot_area tot_bsmt_sf,lot_area gr_liv_area,lot_area bsmt_full_bath,lot_area bsmt_half_bath,lot_area full_bath,lot_area half_bath,lot_area bed_abvgr,lot_area enc_porch,lot_area mon_sold,lot_area yr_sold,over_qual over_cond,over_qual age_home_at_sale,over_qual age_remodel_at_sale,over_qual tot_bsmt_sf,over_qual gr_liv_area,over_qual bsmt_full_bath,over_qual bsmt_half_bath,over_qual full_bath,over_qual half_bath,over_qual bed_abvgr,over_qual enc_porch,over_qual mon_sold,over_qual yr_sold,over_cond age_home_at_sale,over_cond age_remodel_at_sale,over_cond tot_bsmt_sf,over_cond gr_liv_area,over_cond bsmt_full_bath,over_cond bsmt_half_bath,over_cond full_bath,over_cond half_bath,over_cond bed_abvgr,over_cond enc_porch,over_cond mon_sold,over_cond yr_sold,age_home_at_sale age_remodel_at_sale,age_home_at_sale tot_bsmt_sf,age_home_at_sale gr_liv_area,age_home_at_sale bsmt_full_bath,age_home_at_sale bsmt_half_bath,age_home_at_sale full_bath,age_home_at_sale half_bath,age_home_at_sale bed_abvgr,age_home_at_sale enc_porch,age_home_at_sale mon_sold,age_home_at_sale yr_sold,age_remodel_at_sale tot_bsmt_sf,age_remodel_at_sale gr_liv_area,age_remodel_at_sale bsmt_full_bath,age_remodel_at_sale bsmt_half_bath,age_remodel_at_sale full_bath,age_remodel_at_sale half_bath,age_remodel_at_sale bed_abvgr,age_remodel_at_sale enc_porch,age_remodel_at_sale mon_sold,age_remodel_at_sale yr_sold,tot_bsmt_sf gr_liv_area,tot_bsmt_sf bsmt_full_bath,tot_bsmt_sf bsmt_half_bath,tot_bsmt_sf full_bath,tot_bsmt_sf half_bath,tot_bsmt_sf bed_abvgr,tot_bsmt_sf enc_porch,tot_bsmt_sf mon_sold,tot_bsmt_sf yr_sold,gr_liv_area bsmt_full_bath,gr_liv_area bsmt_half_bath,gr_liv_area full_bath,gr_liv_area half_bath,gr_liv_area bed_abvgr,gr_liv_area enc_porch,gr_liv_area mon_sold,gr_liv_area yr_sold,bsmt_full_bath bsmt_half_bath,bsmt_full_bath full_bath,bsmt_full_bath half_bath,bsmt_full_bath bed_abvgr,bsmt_full_bath enc_porch,bsmt_full_bath mon_sold,bsmt_full_bath yr_sold,bsmt_half_bath full_bath,bsmt_half_bath half_bath,bsmt_half_bath bed_abvgr,bsmt_half_bath enc_porch,bsmt_half_bath mon_sold,bsmt_half_bath yr_sold,full_bath half_bath,full_bath bed_abvgr,full_bath enc_porch,full_bath mon_sold,full_bath yr_sold,half_bath bed_abvgr,half_bath enc_porch,half_bath mon_sold,half_bath yr_sold,bed_abvgr enc_porch,bed_abvgr mon_sold,bed_abvgr yr_sold,enc_porch mon_sold,enc_porch yr_sold,mon_sold yr_sold,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,util_NoSeWa,util_NoSewr,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_Greens,neigh_GrnHill,neigh_IDOTRR,neigh_Landmrk,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,bld_type_2fmCon,bld_type_Duplex,bld_type_Twnhs,bld_type_TwnhsE,hs_style_1.5Unf,hs_style_1Story,hs_style_2.5Fin,hs_style_2.5Unf,hs_style_2Story,hs_style_SFoyer,hs_style_SLvl,ext_qual_Fa,ext_qual_Gd,ext_qual_TA,ext_cond_Fa,ext_cond_Gd,ext_cond_Po,ext_cond_TA,bsmt_cond_Fa,bsmt_cond_Gd,bsmt_cond_NA,bsmt_cond_Po,bsmt_cond_TA,heat_qc_Fa,heat_qc_Gd,heat_qc_Po,heat_qc_TA,cen_air_Y,kit_qual_Fa,kit_qual_Gd,kit_qual_Po,kit_qual_TA,funct_Maj2,funct_Min1,funct_Min2,funct_Mod,funct_Sal,funct_Sev,funct_Typ,garag_type_Attchd,garag_type_Basment,garag_type_BuiltIn,garag_type_CarPort,garag_type_Detchd,garag_type_NA,pool_qc_Fa,pool_qc_Gd,pool_qc_NA,pool_qc_TA,misc_feat_Gar2,misc_feat_NA,misc_feat_Othr,misc_feat_Shed,misc_feat_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD 
11000.0,9.0,5.0,8.0,8.0,1519.0,2172.0,0.0,0.0,2.0,1.0,4.0,0.0,6.0,2008.0,99000.0,55000.0,88000.0,88000.0,16709000.0,23892000.0,0.0,0.0,22000.0,11000.0,44000.0,0.0,66000.0,22088000.0,45.0,72.0,72.0,13671.0,19548.0,0.0,0.0,18.0,9.0,36.0,0.0,54.0,18072.0,40.0,40.0,7595.0,10860.0,0.0,0.0,10.0,5.0,20.0,0.0,30.0,10040.0,64.0,12152.0,17376.0,0.0,0.0,16.0,8.0,32.0,0.0,48.0,16064.0,12152.0,17376.0,0.0,0.0,16.0,8.0,32.0,0.0,48.0,16064.0,3299268.0,0.0,0.0,3038.0,1519.0,6076.0,0.0,9114.0,3050152.0,0.0,0.0,4344.0,2172.0,8688.0,0.0,13032.0,4361376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,12.0,4016.0,4.0,0.0,6.0,2008.0,0.0,24.0,8032.0,0.0,0.0,12048.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000.0,6.0,6.0,61.0,7.0,972.0,972.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,2009.0,48000.0,48000.0,488000.0,56000.0,7776000.0,7776000.0,8000.0,0.0,8000.0,0.0,16000.0,0.0,40000.0,16072000.0,36.0,366.0,42.0,5832.0,5832.0,6.0,0.0,6.0,0.0,12.0,0.0,30.0,12054.0,366.0,42.0,5832.0,5832.0,6.0,0.0,6.0,0.0,12.0,0.0,30.0,12054.0,427.0,59292.0,59292.0,61.0,0.0,61.0,0.0,122.0,0.0,305.0,122549.0,6804.0,6804.0,7.0,0.0,7.0,0.0,14.0,0.0,35.0,14063.0,944784.0,972.0,0.0,972.0,0.0,1944.0,0.0,4860.0,1952748.0,972.0,0.0,972.0,0.0,1944.0,0.0,4860.0,1952748.0,0.0,1.0,0.0,2.0,0.0,5.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2009.0,0.0,0.0,0.0,0.0,0.0,10.0,4018.0,0.0,0.0,10045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8029.0,6.0,5.0,3.0,3.0,728.0,1456.0,0.0,0.0,2.0,1.0,3.0,0.0,7.0,2008.0,48174.0,40145.0,24087.0,24087.0,5845112.0,11690224.0,0.0,0.0,16058.0,8029.0,24087.0,0.0,56203.0,16122232.0,30.0,18.0,18.0,4368.0,8736.0,0.0,0.0,12.0,6.0,18.0,0.0,42.0,12048.0,15.0,15.0,3640.0,7280.0,0.0,0.0,10.0,5.0,15.0,0.0,35.0,10040.0,9.0,2184.0,4368.0,0.0,0.0,6.0,3.0,9.0,0.0,21.0,6024.0,2184.0,4368.0,0.0,0.0,6.0,3.0,9.0,0.0,21.0,6024.0,1059968.0,0.0,0.0,1456.0,728.0,2184.0,0.0,5096.0,1461824.0,0.0,0.0,2912.0,1456.0,4368.0,0.0,10192.0,2923648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,14.0,4016.0,3.0,0.0,7.0,2008.0,0.0,21.0,6024.0,0.0,0.0,14056.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13495.0,5.0,6.0,53.0,53.0,1048.0,1728.0,1.0,0.0,2.0,0.0,3.0,0.0,7.0,2009.0,67475.0,80970.0,715235.0,715235.0,14142760.0,23319360.0,13495.0,0.0,26990.0,0.0,40485.0,0.0,94465.0,27111455.0,30.0,265.0,265.0,5240.0,8640.0,5.0,0.0,10.0,0.0,15.0,0.0,35.0,10045.0,318.0,318.0,6288.0,10368.0,6.0,0.0,12.0,0.0,18.0,0.0,42.0,12054.0,2809.0,55544.0,91584.0,53.0,0.0,106.0,0.0,159.0,0.0,371.0,106477.0,55544.0,91584.0,53.0,0.0,106.0,0.0,159.0,0.0,371.0,106477.0,1810944.0,1048.0,0.0,2096.0,0.0,3144.0,0.0,7336.0,2105432.0,1728.0,0.0,3456.0,0.0,5184.0,0.0,12096.0,3471552.0,0.0,2.0,0.0,3.0,0.0,7.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,4018.0,0.0,0.0,0.0,0.0,0.0,21.0,6027.0,0.0,0.0,14063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9738.0,5.0,7.0,82.0,56.0,784.0,1221.0,1.0,0.0,1.0,0.0,4.0,236.0,3.0,2006.0,48690.0,68166.0,798516.0,545328.0,7634592.0,11890098.0,9738.0,0.0,9738.0,0.0,38952.0,2298168.0,29214.0,19534428.0,35.0,410.0,280.0,3920.0,6105.0,5.0,0.0,5.0,0.0,20.0,1180.0,15.0,10030.0,574.0,392.0,5488.0,8547.0,7.0,0.0,7.0,0.0,28.0,1652.0,21.0,14042.0,4592.0,64288.0,100122.0,82.0,0.0,82.0,0.0,328.0,19352.0,246.0,164492.0,43904.0,68376.0,56.0,0.0,56.0,0.0,224.0,13216.0,168.0,112336.0,957264.0,784.0,0.0,784.0,0.0,3136.0,185024.0,2352.0,1572704.0,1221.0,0.0,1221.0,0.0,4884.0,288156.0,3663.0,2449326.0,0.0,1.0,0.0,4.0,236.0,3.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,236.0,3.0,2006.0,0.0,0.0,0.0,0.0,944.0,12.0,8024.0,708.0,473416.0,6018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9272.0,7.0,5.0,7.0,7.0,842.0,1749.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,2006.0,64904.0,46360.0,64904.0,64904.0,7807024.0,16216728.0,0.0,0.0,18544.0,9272.0,27816.0,0.0,55632.0,18599632.0,35.0,49.0,49.0,5894.0,12243.0,0.0,0.0,14.0,7.0,21.0,0.0,42.0,14042.0,35.0,35.0,4210.0,8745.0,0.0,0.0,10.0,5.0,15.0,0.0,30.0,10030.0,49.0,5894.0,12243.0,0.0,0.0,14.0,7.0,21.0,0.0,42.0,14042.0,5894.0,12243.0,0.0,0.0,14.0,7.0,21.0,0.0,42.0,14042.0,1472658.0,0.0,0.0,1684.0,842.0,2526.0,0.0,5052.0,1689052.0,0.0,0.0,3498.0,1749.0,5247.0,0.0,10494.0,3508494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,12.0,4012.0,3.0,0.0,6.0,2006.0,0.0,18.0,6018.0,0.0,0.0,12036.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7841.0,9.0,5.0,2.0,2.0,1577.0,1577.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,2007.0,70569.0,39205.0,15682.0,15682.0,12365257.0,12365257.0,7841.0,0.0,15682.0,0.0,15682.0,0.0,39205.0,15736887.0,45.0,18.0,18.0,14193.0,14193.0,9.0,0.0,18.0,0.0,18.0,0.0,45.0,18063.0,10.0,10.0,7885.0,7885.0,5.0,0.0,10.0,0.0,10.0,0.0,25.0,10035.0,4.0,3154.0,3154.0,2.0,0.0,4.0,0.0,4.0,0.0,10.0,4014.0,3154.0,3154.0,2.0,0.0,4.0,0.0,4.0,0.0,10.0,4014.0,2486929.0,1577.0,0.0,3154.0,0.0,3154.0,0.0,7885.0,3165039.0,1577.0,0.0,3154.0,0.0,3154.0,0.0,7885.0,3165039.0,0.0,2.0,0.0,2.0,0.0,5.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,4014.0,0.0,0.0,0.0,0.0,0.0,10.0,4014.0,0.0,0.0,10035.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8530.0,7.0,5.0,14.0,13.0,384.0,1474.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,2009.0,59710.0,42650.0,119420.0,110890.0,3275520.0,12573220.0,0.0,0.0,17060.0,8530.0,25590.0,0.0,42650.0,17136770.0,35.0,98.0,91.0,2688.0,10318.0,0.0,0.0,14.0,7.0,21.0,0.0,35.0,14063.0,70.0,65.0,1920.0,7370.0,0.0,0.0,10.0,5.0,15.0,0.0,25.0,10045.0,182.0,5376.0,20636.0,0.0,0.0,28.0,14.0,42.0,0.0,70.0,28126.0,4992.0,19162.0,0.0,0.0,26.0,13.0,39.0,0.0,65.0,26117.0,566016.0,0.0,0.0,768.0,384.0,1152.0,0.0,1920.0,771456.0,0.0,0.0,2948.0,1474.0,4422.0,0.0,7370.0,2961266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,10.0,4018.0,3.0,0.0,5.0,2009.0,0.0,15.0,6027.0,0.0,0.0,10045.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13041.0,6.0,5.0,11.0,11.0,781.0,1671.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,2006.0,78246.0,65205.0,143451.0,143451.0,10185021.0,21791511.0,0.0,0.0,26082.0,13041.0,39123.0,0.0,26082.0,26160246.0,30.0,66.0,66.0,4686.0,10026.0,0.0,0.0,12.0,6.0,18.0,0.0,12.0,12036.0,55.0,55.0,3905.0,8355.0,0.0,0.0,10.0,5.0,15.0,0.0,10.0,10030.0,121.0,8591.0,18381.0,0.0,0.0,22.0,11.0,33.0,0.0,22.0,22066.0,8591.0,18381.0,0.0,0.0,22.0,11.0,33.0,0.0,22.0,22066.0,1305051.0,0.0,0.0,1562.0,781.0,2343.0,0.0,1562.0,1566686.0,0.0,0.0,3342.0,1671.0,5013.0,0.0,3342.0,3352026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,4012.0,3.0,0.0,2.0,2006.0,0.0,6.0,6018.0,0.0,0.0,4012.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43500.0,3.0,5.0,54.0,54.0,0.0,2034.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,2007.0,130500.0,217500.0,2349000.0,2349000.0,0.0,88479000.0,0.0,0.0,43500.0,0.0,87000.0,0.0,261000.0,87304500.0,15.0,162.0,162.0,0.0,6102.0,0.0,0.0,3.0,0.0,6.0,0.0,18.0,6021.0,270.0,270.0,0.0,10170.0,0.0,0.0,5.0,0.0,10.0,0.0,30.0,10035.0,2916.0,0.0,109836.0,0.0,0.0,54.0,0.0,108.0,0.0,324.0,108378.0,0.0,109836.0,0.0,0.0,54.0,0.0,108.0,0.0,324.0,108378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,4068.0,0.0,12204.0,4082238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2007.0,0.0,0.0,0.0,0.0,0.0,12.0,4014.0,0.0,0.0,12042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6240.0,7.0,5.0,69.0,58.0,989.0,2009.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,2008.0,43680.0,31200.0,430560.0,361920.0,6171360.0,12536160.0,0.0,0.0,12480.0,0.0,24960.0,0.0,6240.0,12529920.0,35.0,483.0,406.0,6923.0,14063.0,0.0,0.0,14.0,0.0,28.0,0.0,7.0,14056.0,345.0,290.0,4945.0,10045.0,0.0,0.0,10.0,0.0,20.0,0.0,5.0,10040.0,4002.0,68241.0,138621.0,0.0,0.0,138.0,0.0,276.0,0.0,69.0,138552.0,57362.0,116522.0,0.0,0.0,116.0,0.0,232.0,0.0,58.0,116464.0,1986901.0,0.0,0.0,1978.0,0.0,3956.0,0.0,989.0,1985912.0,0.0,0.0,4018.0,0.0,8036.0,0.0,2009.0,4034072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4016.0,0.0,0.0,0.0,0.0,0.0,4.0,8032.0,0.0,0.0,2008.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13015.0,5.0,6.0,10.0,10.0,1100.0,1100.0,0.0,0.0,1.0,1.0,3.0,0.0,6.0,2006.0,65075.0,78090.0,130150.0,130150.0,14316500.0,14316500.0,0.0,0.0,13015.0,13015.0,39045.0,0.0,78090.0,26108090.0,30.0,50.0,50.0,5500.0,5500.0,0.0,0.0,5.0,5.0,15.0,0.0,30.0,10030.0,60.0,60.0,6600.0,6600.0,0.0,0.0,6.0,6.0,18.0,0.0,36.0,12036.0,100.0,11000.0,11000.0,0.0,0.0,10.0,10.0,30.0,0.0,60.0,20060.0,11000.0,11000.0,0.0,0.0,10.0,10.0,30.0,0.0,60.0,20060.0,1210000.0,0.0,0.0,1100.0,1100.0,3300.0,0.0,6600.0,2206600.0,0.0,0.0,1100.0,1100.0,3300.0,0.0,6600.0,2206600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,2006.0,3.0,0.0,6.0,2006.0,0.0,18.0,6018.0,0.0,0.0,12036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9297.0,5.0,5.0,30.0,30.0,1728.0,1728.0,2.0,0.0,2.0,0.0,4.0,0.0,7.0,2006.0,46485.0,46485.0,278910.0,278910.0,16065216.0,16065216.0,18594.0,0.0,18594.0,0.0,37188.0,0.0,65079.0,18649782.0,25.0,150.0,150.0,8640.0,8640.0,10.0,0.0,10.0,0.0,20.0,0.0,35.0,10030.0,150.0,150.0,8640.0,8640.0,10.0,0.0,10.0,0.0,20.0,0.0,35.0,10030.0,900.0,51840.0,51840.0,60.0,0.0,60.0,0.0,120.0,0.0,210.0,60180.0,51840.0,51840.0,60.0,0.0,60.0,0.0,120.0,0.0,210.0,60180.0,2985984.0,3456.0,0.0,3456.0,0.0,6912.0,0.0,12096.0,3466368.0,3456.0,0.0,3456.0,0.0,6912.0,0.0,12096.0,3466368.0,0.0,4.0,0.0,8.0,0.0,14.0,4012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,4012.0,0.0,0.0,0.0,0.0,0.0,28.0,8024.0,0.0,0.0,14042.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8773.0,6.0,5.0,10.0,10.0,916.0,1600.0,0.0,0.0,2.0,1.0,3.0,0.0,8.0,2007.0,52638.0,43865.0,87730.0,87730.0,8036068.0,14036800.0,0.0,0.0,17546.0,8773.0,26319.0,0.0,70184.0,17607411.0,30.0,60.0,60.0,5496.0,9600.0,0.0,0.0,12.0,6.0,18.0,0.0,48.0,12042.0,50.0,50.0,4580.0,8000.0,0.0,0.0,10.0,5.0,15.0,0.0,40.0,10035.0,100.0,9160.0,16000.0,0.0,0.0,20.0,10.0,30.0,0.0,80.0,20070.0,9160.0,16000.0,0.0,0.0,20.0,10.0,30.0,0.0,80.0,20070.0,1465600.0,0.0,0.0,1832.0,916.0,2748.0,0.0,7328.0,1838412.0,0.0,0.0,3200.0,1600.0,4800.0,0.0,12800.0,3211200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,16.0,4014.0,3.0,0.0,8.0,2007.0,0.0,24.0,6021.0,0.0,0.0,16056.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
